bipât	bi.pɑ
bipâtes	bi.pɑt
bipe	bip
bipé	bi.pe
bipennée	bi.pɛ.ne
bipent	bip
biper	bi.pe
bipera	bi.pʁa
biperai	bi.pʁe
biperaient	bi.pʁɛ
biperais	bi.pʁɛ
biperait	bi.pʁɛ
biperas	bi.pʁɑ
bipèrent	bi.pɛʁ
biperez	bi.pʁe
biperiez	bi.pə.ʁje
biperions	bi.pə.ʁjɔ̃
biperons	bi.pʁɔ̃
biperont	bi.pʁɔ̃
bipes	bip
bipeur	bi.pœʁ
bipeurs	bi.pœʁ
bipez	bi.pe
bipiez	bi.pje
bipions	bi.pjɔ̃
bipons	bi.pɔ̃
bipyramidal	bi.pi.ʁa.mi.dal
bique	bik
biquet	bi.kɛ
birationnelle	bi.ʁa.sjɔ.nɛl
birdie	bœʁ.di
bireprésentative	bi.ʁə.pʁe.zɑ̃.ta.tiv
birman	biʁ.mɑ̃
Birmanie	biʁ.ma.ni
bis	bi
bis	bi
bis	bi
bisa	bi.za
bisaïeul	bi.za.jœl
bisbille	biz.bij
biscaïen	bis.ka.jɛ̃
biscaïenne	bis.ka.jɛn
Biscaye	bis.ka.i
biscayen	bis.ka.jɛ̃
biscayenne	bis.ka.jɛn
biscayennes	bis.ka.jɛn
biscotin	bis.kɔ.tɛ̃
biscotte	bis.kɔt
biscotto	bis.kɔ.to
biscuit	bis.kɥi
biscuitière	bis.kɥi.tjɛʁ
biscuits	bis.kɥi
bise	biz
biseauté	bi.zo.te
biseauter	bi.zo.te
bisériale	bi.ze.ʁjal
bises	biz
bisexualité	bi.sɛk.sɥa.li.te
bisexué	bi.sɛk.sɥe
bisexuée	bi.sɛk.sɥe
bismuth	bis.myt
bison	bi.zɔ̃
bisonne	bi.zɔn
bisontine	bi.zɔ̃.tin
bisou	bi.zu
Bisounours	bi.zu.nuʁs
bisounours	bi.zu.nuʁs
bispirituel	bis.pi.ʁi.tɥɛl
bisque	bisk
bisquer	bis.ke
bissac	bi.sak
bisser	bi.se
bissexte	bi.sɛkst
bistouri	bis.tu.ʁi
bistre	bistʁ
bistro	bis.tʁo
bit	bit
bitch	bitʃ
bitcoin	bit.kɔjn
bite	bit
biter	bi.te
bitonale	bi.tɔ.nal
bitransitif	bi.tʁɑ̃.si.tif
bitransitifs	bi.tʁɑ̃.si.tif
bitransitive	bi.tʁɑ̃.si.tiv
bitransitives	bi.tʁɑ̃.si.tiv
bitte	bit
bitter	bi.te
bitume	bi.tym
bitumer	bi.ty.me
bitumier	bi.ty.mje
biture	bi.tyʁ
bitures	bi.tyʁ
biunivoque	bjy.ni.vɔk
bivalent	bi.va.lɑ̃
bivalente	bi.va.lɑ̃t
bivalve	bi.valv
bivariée	bi.va.ʁje
bivouac	bi.vwak
bizantine	bi.zɑ̃.tin
bizarre	bi.zaʁ
bizut	bi.zy
bizuth	bi.zy
b'jour	b.ʒuʁ
blablata	bla.bla.ta
blablatai	bla.bla.te
blablataient	bla.bla.tɛ
blablatais	bla.bla.tɛ
blablatait	bla.bla.tɛ
blablatâmes	bla.bla.tɑm
blablatant	bla.bla.tɑ̃
blablatas	bla.bla.tɑ
blablatasse	bla.bla.tas
blablatassent	bla.bla.tas
blablatasses	bla.bla.tas
blablatassiez	bla.bla.ta.sje
blablatassions	bla.bla.ta.sjɔ̃
blablatât	bla.bla.tɑ
blablatâtes	bla.bla.tɑt
blablate	bla.blat
blablaté	bla.bla.te
blablatent	bla.blat
blablater	bla.bla.te
blablatera	bla.bla.tʁa
blablaterai	bla.bla.tʁe
blablateraient	bla.bla.tʁɛ
blablaterais	bla.bla.tʁɛ
blablaterait	bla.bla.tʁɛ
blablateras	bla.bla.tʁɑ
blablatèrent	bla.bla.tɛʁ
blablaterez	bla.bla.tʁe
blablateriez	bla.bla.tə.ʁje
blablaterions	bla.bla.tə.ʁjɔ̃
blablaterons	bla.bla.tʁɔ̃
blablateront	bla.bla.tʁɔ̃
blablates	bla.blat
blablatez	bla.bla.te
blablatiez	bla.bla.tje
blablations	bla.bla.tjɔ̃
blablatons	bla.bla.tɔ̃
black	blak
Black	blak
blackbouler	blak.bu.le
blacklister	bla.klis.te
Blacks	blak
blafard	bla.faʁ
blague	blaɡ
blaguer	bla.ɡe
blair	blɛʁ
blaireau	blɛ.ʁo
blairer	blɛ.ʁe
blairie	blɛ.ʁi
Blaise	blɛz
blâma	bla.ma
blâmai	bla.me
blâmaient	bla.mɛ
blâmais	bla.me
blâmait	bla.me
blâmâmes	bla.mam
blâmant	bla.mɑ̃
blâmas	bla.ma
blâmasse	bla.mas
blâmassent	bla.mas
blâmasses	bla.mas
blâmassiez	bla.ma.sje
blâmassions	bla.ma.sjɔ̃
blâmât	bla.ma
blâmâtes	bla.mat
blâmé	bla.me
blâment	blɑm
blâmer	blɑ.me
blâmera	bla.mə.ʁa
blâmerai	bla.mə.ʁe
blâmeraient	bla.mə.ʁe
blâmerais	bla.mə.ʁe
blâmerait	bla.mə.ʁe
blâmeras	bla.mə.ʁa
blâmèrent	bla.mɛʁ
blâmerez	bla.mə.ʁɔe
blâmeriez	bla.mə.ʁje
blâmerions	bla.mə.ʁjɔ̃
blâmerons	bla.mə.ʁɔ̃
blâmeront	bla.mə.ʁɔ̃
blâmes	blɑm
blâmez	bla.me
blâmiez	bla.mje
blâmions	bla.mjɔ̃
blâmons	bla.mɔ̃
blanc	blɑ̃
Blanc	blɑ̃
blanchaille	blɑ̃.ʃaj
blanchâtre	blɑ̃.ʃɑtʁ
blanche	blɑ̃ʃ
Blanche	blɑ̃ʃ
blanchette	blɑ̃.ʃɛt
blancheur	blɑ̃.ʃœʁ
blancheurs	blɑ̃.ʃœʁ
blanchiment	blɑ̃.ʃi.mɑ̃
blanchir	blɑ̃.ʃiʁ
blanchissage	blɑ̃.ʃi.saʒ
blanchité	blɑ̃.ʃi.te
blanco	blɑ̃.ko
Blandine	blɑ̃.din
blanquette	blɑ̃.kɛt
blase	blaz
blasé	blɑ.ze
blaser	blɑ.ze
blasonnement	blɑ.zɔn.mɑ̃
blasonnement	bla.zɔn.mɑ̃
blasonner	blɑ.zɔ.ne
blasonner	bla.zɔ.ne
blasphémateur	blas.fe.ma.tœʁ
blasphématoire	blas.fe.ma.twaʁ
blasphématoires	blas.fe.ma.twaʁ
blasphème	blas.fɛm
blasphémer	blas.fe.me
blatérer	bla.te.ʁe
blatte	blat
blattes	blat
blazer	bla.zœʁ
blé	ble
bled	blɛd
blédarde	ble.daʁd
blème	blɛm
blême	blɛm
blêmes	blɛm
blêmi	ble.mi
blêmîmes	ble.mim
blêmir	blɛ.miʁ
blêmira	ble.mi.ʁa
blêmiraient	ble.mi.ʁɛ
blêmirais	ble.mi.ʁɛ
blêmirait	ble.mi.ʁɛ
blêmiras	ble.mi.ʁa
blêmirent	ble.miʁ
blêmirez	blɛ.mi.ʁe
blêmirez	ble.mi.ʁe
blêmiriez	ble.mi.ʁje
blêmirions	ble.mi.ʁjɔ̃
blêmirons	ble.mi.ʁɔ̃
blêmiront	ble.mi.ʁɔ̃
blêmis	ble.mi
blêmissaient	ble.mi.sɛ
blêmissais	ble.mi.sɛ
blêmissait	ble.mi.sɛ
blêmissant	ble.mi.sɑ̃
blêmisse	ble.mis
blêmissement	blɛ.mis.mɑ̃
blêmissent	ble.mis
blêmisses	ble.mis
blêmissez	ble.mi.se
blêmissiez	ble.mi.sje
blêmissions	ble.mi.sjɔ̃
blêmissons	ble.mi.sɔ̃
blêmit	ble.mi
blêmît	ble.mi
blêmîtes	ble.mit
blésois	ble.zwa
blésoise	ble.zwaz
blessante	blɛ.sɑ̃t
blesse	blɛs
blessé	ble.se
blesser	ble.se
blessure	ble.syʁ
blessures	ble.syʁ
blette	blɛt
blettissure	blɛ.ti.syʁ
blettissures	blɛ.ti.syʁ
bleu	blø
bleuâtre	blø.ɑtʁ
bleue	blø
bleues	blø
bleuet	blø.ɛ
bleuetière	blø.ɛ.tjɛʁ
bleui	blœ.i
bleuîmes	blœ.im
bleuir	blø.iʁ
bleuira	blœ.i.ʁa
bleuirai	blœ.i.ʁe
bleuiraient	blœ.i.ʁɛ
bleuirais	blœ.i.ʁɛ
bleuirait	blœ.i.ʁɛ
bleuiras	blœ.i.ʁɑ
bleuirent	blœ.iʁ
bleuirez	blœ.i.ʁe
bleuiriez	blœ.i.ʁje
bleuirions	blœ.i.ʁjɔ̃
bleuirons	blœ.i.ʁɔ̃
bleuiront	blœ.i.ʁɔ̃
bleuis	blœ.i
bleuissaient	blœ.i.sɛ
bleuissais	blœ.i.sɛ
bleuissait	blœ.i.sɛ
bleuissant	blœ.i.sɑ̃
bleuisse	blœ.is
bleuissement	blø.is.mɑ̃
bleuissent	blœ.is
bleuisses	blœ.is
bleuissez	blœ.i.se
bleuissiez	blœ.i.sje
bleuissions	blœ.i.sjɔ̃
bleuissons	blœ.i.sɔ̃
bleuit	blœ.i
bleuît	blœ.i
bleuîtes	blœ.it
bleus	blø
bleuté	blø.te
bliaut	bli.jo
blidéenne	bli.de.ɛn
blinde	blɛ̃d
blindé	blɛ̃.de
blinder	blɛ̃.de
bloc	blɔk
Bloc	blɔk
blocage	blɔ.kaʒ
blocages	blɔ.kaʒ
blocus	blɔ.kys
blog	blɔɡ
blogue	blɔɡ
Blois	blwa
blond	blɔ̃
blondasse	blɔ̃.das
blonde	blɔ̃d
blondi	blɔ̃.di
blondîmes	blɔ̃.dim
blondine	blɔ̃.din
blondir	blɔ̃.diʁ
blondira	blɔ̃.di.ʁa
blondirai	blɔ̃.di.ʁe
blondiraient	blɔ̃.di.ʁɛ
blondirais	blɔ̃.di.ʁɛ
blondirait	blɔ̃.di.ʁɛ
blondiras	blɔ̃.di.ʁɑ
blondirent	blɔ̃.diʁ
blondirez	blɔ̃.di.ʁe
blondiriez	blɔ̃.di.ʁje
blondirions	blɔ̃.di.ʁjɔ̃
blondirons	blɔ̃.di.ʁɔ̃
blondiront	blɔ̃.di.ʁɔ̃
blondis	blɔ̃.di
blondissaient	blɔ̃.di.sɛ
blondissais	blɔ̃.di.sɛ
blondissait	blɔ̃.di.sɛ
blondissant	blɔ̃.di.sɑ̃
blondisse	blɔ̃.dis
blondissent	blɔ̃.dis
blondisses	blɔ̃.dis
blondissez	blɔ̃.di.se
blondissiez	blɔ̃.di.sje
blondissions	blɔ̃.di.sjɔ̃
blondissons	blɔ̃.di.sɔ̃
blondit	blɔ̃.di
blondît	blɔ̃.di
blondîtes	blɔ̃.dit
bloomer	blu.mœʁ
bloqué	blɔ.ke
bloquer	blɔ.ke
bloquera	blɔ.kʁa
bloquiste	blɔ.kist
blottir	blɔ.tiʁ
blouse	bluz
blouson	blu.zɔ̃
bluejean	blu.dʒin
blues	bluz
bluette	bly.ɛt
bluff	blœf
bluffant	blœ.fɑ̃
bluffer	blœ.fe
bluffeur	blœ.fœʁ
blush	blœʃ
bluter	bly.te
boa	bɔ.a
bob	bɔb
bobard	bɔ.baʁ
bobèche	bɔ.bɛʃ
bobettes	bɔ.bɛt
bobine	bɔ.bin
bobo	bo.bo
bobonne	bɔ.bɔn
bobsleigh	bɔp.slɛ
bobsleigh	bɔp.slɛɡ
boc	bɔk
bocal	bɔ.kal
Boche	bɔʃ
boche	bɔʃ
bodybuilding	bɔ.di.bil.diŋ
Bœotie	be.ɔ.si
boësse	bwɛs
boësser	bwɛ.se
boète	bwɛt
boeuf	bœf
bœuf	bœf
bœufs	bø
bof	bɔf
bogey	bɔ.ɡɛ
bogue	bɔɡ
boguet	bɔ.ɡɛ
boguey	bɔ.ɡɛ
bohème	bɔ.ɛm
bohèmes	bɔ.ɛm
bohémien	bɔ.e.mjɛ̃
bohémium	bɔ.e.mjɔm
bohrium	bɔ.ʁjɔm
boira	bwa.ʁa
boire	bwaʁ
bois	bwa
bois	bwɑ
bois	bwa
boiser	bwɑ.ze
boiserie	bwaz.ʁi
boisseau	bwa.so
boisson	bwa.sɔ̃
boite	bwat
boîte	bwat
boîte	bwɑt
boîtelette	bwa.tlɛt
boiter	bwa.te
boiteux	bwa.tø
boive	bwav
bol	bɔl
bolchevisme	bɔl.ʃe.vizm
boléro	bɔ.le.ʁo
boléros	bɔ.le.ʁo
bolet	bɔ.lɛ
bolide	bɔ.lid
bolivar	bɔ.li.vaʁ
Bolivie	bɔ.li.vi
bolivien	bɔ.li.vjɛ̃
Bollé	bɔ.le
Bologne	bɔ.lɔɲ
bolon	bɔ.lɔ̃
bolons	bɔ.lɔ̃
bôlons	bo.lɔ̃
bolos	bɔ.lɔs
bomba	bɔ̃.ba
bombage	bɔ̃.baʒ
bombai	bɔ̃.be
bombaient	bɔ̃.bɛ
bombais	bɔ̃.bɛ
bombait	bɔ̃.bɛ
bombâmes	bɔ̃.bɑm
bombant	bɔ̃.bɑ̃
bombarder	bɔ̃.baʁ.de
bombardier	bɔ̃.baʁ.dje
bombardon	bɔ̃.baʁ.dɔ̃
bombas	bɔ̃.bɑ
bombasse	bɔ̃.bas
bombassent	bɔ̃.bas
bombasses	bɔ̃.bas
bombassiez	bɔ̃.ba.sje
bombassions	bɔ̃.ba.sjɔ̃
bombât	bɔ̃.bɑ
bombâtes	bɔ̃.bɑt
Bombay	bɔ̃.bɛ
bombe	bɔ̃b
bombé	bɔ̃.be
bombent	bɔ̃b
bomber	bɔ̃.be
bomber	bɔ̃.bœʁ
bombera	bɔ̃.bʁa
bomberai	bɔ̃.bʁe
bomberaient	bɔ̃.bʁɛ
bomberais	bɔ̃.bʁɛ
bomberait	bɔ̃.bʁɛ
bomberas	bɔ̃.bʁɑ
bombèrent	bɔ̃.bɛʁ
bomberez	bɔ̃.bʁe
bomberiez	bɔ̃.bə.ʁje
bomberions	bɔ̃.bə.ʁjɔ̃
bomberons	bɔ̃.bʁɔ̃
bomberont	bɔ̃.bʁɔ̃
bombes	bɔ̃b
bombeur	bɔ̃.bœʁ
bombez	bɔ̃.be
bombiez	bɔ̃.bje
bombions	bɔ̃.bjɔ̃
bombons	bɔ̃.bɔ̃
bombure	bɔ̃.byʁ
bôme	bom
Bonaparte	bɔ.na.paʁt
bonbon	bɔ̃.bɔ̃
bonbonne	bɔ̃.bɔn
bonbonnière	bɔ̃.bɔ.njɛʁ
bonbonnières	bɔ̃.bɔ.njɛʁ
bonbons	bɔ̃.bɔ̃
bond	bɔ̃
bonde	bɔ̃d
bondieuserie	bɔ̃.djøz.ʁi
bondir	bɔ̃.diʁ
bondissante	bɔ̃.di.sɑ̃t
bondon	bɔ̃.dɔ̃
bondonner	bɔ̃.dɔ.ne
bondonnière	bɔ̃.dɔ.njɛʁ
Bondou	bɔ̃.du
bongare	bɔ̃.ɡaʁ
bonheur	bɔ.nœʁ
bonhomme	bɔ.nɔm
Boniface	bɔ.ni.fas
Bonifacio	bɔ.ni.fa.sjo
bonjour	bɔ̃.ʒuʁ
bonnard	bɔ.naʁ
bonnards	bɔ.naʁ
bonne	bɔn
bonnement	bɔn.mɑ̃
bonnes	bɔn
bonnet	bɔ.nɛ
bonnetier	bɔ.nə.tje
bonnette	bɔ.nɛt
bonnisme	bɔ.nism
bonsaï	bɔ̃.zaj
bonsaï	bɔn.zaj
bonsaïfiable	bɔ̃.za.i.fjabl
bonsaïfier	bɔ̃.za.i.fje
bonsaïs	bɔ̃.saj
bonshommes	bɔ̃.zɔm
bonsoir	bɔ̃.swaʁ
bonté	bɔ̃.te
bonus	bɔ.nys
bonzaï	bɔ̃.zaj
bonze	bɔ̃z
boob	bub
booké	bu.ke
booker	bu.ke
bookmaker	buk.mɛ.kœʁ
boom	bum
boomer	bu.mœʁ
boomerang	bum.ʁɑ̃ɡ
boraine	bɔ.ʁɛn
borasse	bɔ.ʁas
boratée	bɔ.ʁa.te
bord	bɔʁ
Bordeaux	bɔʁ.do
bordée	bɔʁ.de
bordel	bɔʁ.dɛl
bordelaise	bɔʁ.də.lɛz
bordélique	bɔʁ.de.lik
border	bɔʁ.de
bordigue	bɔʁ.diɡ
bordure	bɔʁ.dyʁ
bore	bɔʁ
boré	bɔ.ʁe
boréal	bɔ.ʁe.al
boréale	bɔ.ʁe.al
boréales	bɔ.ʁe.al
boréaux	bɔ.ʁe.o
borée	bɔ.ʁe
borélienne	bɔ.ʁe.ljɛn
borgne	bɔʁɲ
borie	bɔ.ʁi
borne	bɔʁn
borné	bɔʁ.ne
Bornéo	bɔʁ.ne.o
borner	bɔʁ.ne
bôrô	boʁɔ
borroméenne	bɔ.ʁɔ.me.ɛn
borure	bɔ.ʁyʁ
borures	bɔ.ʁyʁ
bosco	bɔs.ko
bosniaque	boz.njak
Bosnie	boz.ni
bosnien	bɔs.njɛ̃
boson	bo.zɔ̃
bosquet	bɔs.kɛ
boss	bɔs
bossale	bɔ.sal
bosse	bɔs
bosselé	bɔ.sle
bosseler	bɔ.sle
bosser	bɔ.se
bosses	bɔs
bosseuses	bɔ.søz
bossoir	bɔ.swaʁ
bossu	bɔ.sy
bossué	bɔ.sɥe
bostonien	bɔs.tɔ.njɛ̃
Bostonien	bɔs.tɔ.njɛ̃
bostonner	bɔs.tɔ.ne
botanique	bɔ.ta.nik
botanisa	bɔ.ta.ni.za
botanisai	bɔ.ta.ni.ze
botanisaient	bɔ.ta.ni.zɛ
botanisais	bɔ.ta.ni.zɛ
botanisait	bɔ.ta.ni.zɛ
botanisâmes	bɔ.ta.ni.zɑm
botanisant	bɔ.ta.ni.zɑ̃
botanisas	bɔ.ta.ni.zɑ
botanisasse	bɔ.ta.ni.zas
botanisassent	bɔ.ta.ni.zas
botanisasses	bɔ.ta.ni.zas
botanisassiez	bɔ.ta.ni.za.sje
botanisassions	bɔ.ta.ni.za.sjɔ̃
botanisât	bɔ.ta.ni.zɑ
botanisâtes	bɔ.ta.ni.zɑt
botanise	bɔ.ta.niz
botanisé	bɔ.ta.ni.ze
botanisée	bɔ.ta.ni.ze
botanisées	bɔ.ta.ni.ze
botanisent	bɔ.ta.niz
botaniser	bɔ.ta.ni.ze
botanisera	bɔ.ta.niz.ʁa
botaniserai	bɔ.ta.niz.ʁe
botaniseraient	bɔ.ta.niz.ʁɛ
botaniserais	bɔ.ta.niz.ʁɛ
botaniserait	bɔ.ta.niz.ʁɛ
botaniseras	bɔ.ta.niz.ʁɑ
botanisèrent	bɔ.ta.ni.zɛʁ
botaniserez	bɔ.ta.niz.ʁe
botaniseriez	bɔ.ta.ni.zə.ʁje
botaniserions	bɔ.ta.ni.zə.ʁjɔ̃
botaniserons	bɔ.ta.niz.ʁɔ̃
botaniseront	bɔ.ta.niz.ʁɔ̃
botanises	bɔ.ta.niz
botanisés	bɔ.ta.ni.ze
botaniseur	bɔ.ta.ni.zœʁ
botaniseurs	bɔ.ta.ni.zœʁ
botaniseuse	bɔ.ta.ni.zøz
botaniseuses	bɔ.ta.ni.zøz
botanisez	bɔ.ta.ni.ze
botanisiez	bɔ.ta.ni.zje
botanisions	bɔ.ta.ni.zjɔ̃
botanisons	bɔ.ta.ni.zɔ̃
Botswana	bɔt.swa.na
botta	bɔ.ta
bottai	bɔ.te
bottaient	bɔ.tɛ
bottais	bɔ.tɛ
bottait	bɔ.tɛ
bottâmes	bɔ.tɑm
bottant	bɔ.tɑ̃
bottas	bɔ.tɑ
bottasse	bɔ.tas
bottassent	bɔ.tas
bottasses	bɔ.tas
bottassiez	bɔ.ta.sje
bottassions	bɔ.ta.sjɔ̃
bottât	bɔ.tɑ
bottâtes	bɔ.tɑt
botte	bɔt
botté	bɔ.te
bottent	bɔt
botter	bɔ.te
bottera	bɔ.tʁa
botterai	bɔ.tʁe
botteraient	bɔ.tʁɛ
botterais	bɔ.tʁɛ
botterait	bɔ.tʁɛ
botteras	bɔ.tʁɑ
bottèrent	bɔ.tɛʁ
botterez	bɔ.tʁe
botteriez	bɔ.tə.ʁje
botterions	bɔ.tə.ʁjɔ̃
botterons	bɔ.tʁɔ̃
botteront	bɔ.tʁɔ̃
bottez	bɔ.te
bottier	bɔ.tje
bottière	bɔ.tjɛʁ
bottières	bɔ.tjɛʁ
bottiers	bɔ.tje
bottiez	bɔ.tje
bottillon	bɔ.ti.jɔ̃
bottine	bɔ.tin
bottions	bɔ.tjɔ̃
bottons	bɔ.tɔ̃
bou	bu
bouc	buk
boucan	bu.kɑ̃
boucana	bu.ka.na
boucanai	bu.ka.ne
boucanaient	bu.ka.nɛ
boucanais	bu.ka.nɛ
boucanait	bu.ka.nɛ
boucanâmes	bu.ka.nɑm
boucanant	bu.ka.nɑ̃
boucanas	bu.ka.nɑ
boucanasse	bu.ka.nas
boucanassent	bu.ka.nas
boucanasses	bu.ka.nas
boucanassiez	bu.ka.na.sje
boucanassions	bu.ka.na.sjɔ̃
boucanât	bu.ka.nɑ
boucanâtes	bu.ka.nɑt
boucane	bu.kan
boucané	bu.ka.ne
boucanent	bu.kan
boucaner	bu.ka.ne
boucanera	bu.kan.ʁa
boucanerai	bu.kan.ʁe
boucaneraient	bu.kan.ʁɛ
boucanerais	bu.kan.ʁɛ
boucanerait	bu.kan.ʁɛ
boucaneras	bu.kan.ʁɑ
boucanèrent	bu.ka.nɛʁ
boucanerez	bu.kan.ʁe
boucaneriez	bu.ka.nə.ʁje
boucanerions	bu.ka.nə.ʁjɔ̃
boucanerons	bu.kan.ʁɔ̃
boucaneront	bu.kan.ʁɔ̃
boucanes	bu.kan
boucanez	bu.ka.ne
boucanier	bu.ka.nje
boucaniez	bu.ka.nje
boucanions	bu.ka.njɔ̃
boucanons	bu.ka.nɔ̃
boucaque	bu.kak
Bouchard	bu.ʃaʁ
bouche	buʃ
bouché	bu.ʃe
boucher	bu.ʃe
bouchère	bu.ʃɛʁ
boucherie	buʃ.ʁi
bouchon	bu.ʃɔ̃
bouchonner	bu.ʃɔ.ne
bouclage	bu.klaʒ
bouclages	bu.klaʒ
boucle	bukl
boucler	bu.kle
bouclette	bu.klɛt
bouclier	bu.kli.je
Bouddha	bu.da
bouddhique	bu.dik
bouddhisme	bu.dizm
bouddhiste	bu.dist
bouder	bu.de
boudeur	bu.dœʁ
boudin	bu.dɛ̃
boudiner	bu.di.ne
boudoir	bu.dwaʁ
boue	bu
bouée	bwe
bouée	bu.e
bouette	bwɛt
boueuse	bwøz
boueuses	bwøz
boueux	bwø
bouffable	bu.fabl
bouffables	bu.fabl
bouffe	buf
bouffée	bu.fe
bouffer	bu.fe
bouffeur	bu.fœʁ
bouffeurs	bu.fœʁ
bouffeuse	bu.føz
bouffeuses	bu.føz
bouffi	bu.fi
bouffon	bu.fɔ̃
bouffonnerie	bu.fɔn.ʁi
bouffons	bu.fɔ̃
bougainvillée	bu.ɡɛ̃.vi.le
bougainvillier	bu.ɡɛ̃.vi.lje
bouge	buʒ
bougeoir	bu.ʒwaʁ
bouger	bu.ʒe
bougette	bu.ʒɛt
bougettes	bu.ʒɛt
bougie	bu.ʒi
bougnat	bu.ɲa
bougnoule	bu.ɲul
bougonna	bu.ɡɔ.na
bougonnai	bu.ɡɔ.ne
bougonnaient	bu.ɡɔ.nɛ
bougonnais	bu.ɡɔ.nɛ
bougonnait	bu.ɡɔ.nɛ
bougonnâmes	bu.ɡɔ.nɑm
bougonnant	bu.ɡɔ.nɑ̃
bougonnas	bu.ɡɔ.nɑ
bougonnasse	bu.ɡɔ.nas
bougonnassent	bu.ɡɔ.nas
bougonnasses	bu.ɡɔ.nas
bougonnassiez	bu.ɡɔ.na.sje
bougonnassions	bu.ɡɔ.na.sjɔ̃
bougonnât	bu.ɡɔ.nɑ
bougonnâtes	bu.ɡɔ.nɑt
bougonne	bu.ɡɔn
bougonné	bu.ɡɔ.ne
bougonnent	bu.ɡɔn
bougonner	bu.ɡɔ.ne
bougonnera	bu.ɡɔn.ʁa
bougonnerai	bu.ɡɔn.ʁe
bougonneraient	bu.ɡɔn.ʁɛ
bougonnerais	bu.ɡɔn.ʁɛ
bougonnerait	bu.ɡɔn.ʁɛ
bougonneras	bu.ɡɔn.ʁɑ
bougonnèrent	bu.ɡɔ.nɛʁ
bougonnerez	bu.ɡɔn.ʁe
bougonneriez	bu.ɡɔ.nə.ʁje
bougonnerions	bu.ɡɔ.nə.ʁjɔ̃
bougonnerons	bu.ɡɔn.ʁɔ̃
bougonneront	bu.ɡɔn.ʁɔ̃
bougonnes	bu.ɡɔn
bougonnez	bu.ɡɔ.ne
bougonniez	bu.ɡɔ.nje
bougonnions	bu.ɡɔ.njɔ̃
bougonnons	bu.ɡɔ.nɔ̃
bougre	buɡʁ
bougresse	bu.ɡʁɛs
bouh	bu
bouiboui	bwi.bwi
bouif	bwif
bouillabaisse	bu.ja.bɛs
bouillant	bu.jɑ̃
bouilli	bu.ji
bouillie	bu.ji
bouillies	bu.ji
bouillir	bu.jiʁ
bouillis	bu.ji
bouilloire	bu.jwaʁ
bouillon	bu.jɔ̃
bouillonner	bu.jɔ.ne
bouillotte	bu.jɔt
bouillotter	bu.jɔ.te
boujadi	bu.ʒa.di
boulaie	bu.lɛ
boulange	bu.lɑ̃ʒ
boulangé	bu.lɑ̃.ʒe
boulangea	bu.lɑ̃.ʒa
boulangeai	bu.lɑ̃.ʒe
boulangeaient	bu.lɑ̃.ʒɛ
boulangeais	bu.lɑ̃.ʒɛ
boulangeait	bu.lɑ̃.ʒɛ
boulangeâmes	bu.lɑ̃.ʒɑm
boulangeant	bu.lɑ̃.ʒɑ̃
boulangeas	bu.lɑ̃.ʒɑ
boulangeasse	bu.lɑ̃.ʒas
boulangeassent	bu.lɑ̃.ʒas
boulangeasses	bu.lɑ̃.ʒas
boulangeassiez	bu.lɑ̃.ʒa.sje
boulangeassions	bu.lɑ̃.ʒa.sjɔ̃
boulangeât	bu.lɑ̃.ʒɑ
boulangeâtes	bu.lɑ̃.ʒɑt
boulangent	bu.lɑ̃ʒ
boulangeons	bu.lɑ̃.ʒɔ̃
boulanger	bu.lɑ̃.ʒe
boulangera	bu.lɑ̃ʒ.ʁa
boulangerai	bu.lɑ̃ʒ.ʁe
boulangeraient	bu.lɑ̃ʒ.ʁɛ
boulangerais	bu.lɑ̃ʒ.ʁɛ
boulangerait	bu.lɑ̃ʒ.ʁɛ
boulangeras	bu.lɑ̃ʒ.ʁɑ
boulangère	bu.lɑ̃.ʒɛʁ
boulangèrent	bu.lɑ̃.ʒɛʁ
boulangerez	bu.lɑ̃ʒ.ʁe
boulangerie	bu.lɑ̃ʒ.ʁi
boulangeriez	bu.lɑ̃.ʒə.ʁje
boulangerions	bu.lɑ̃.ʒə.ʁjɔ̃
boulangerons	bu.lɑ̃ʒ.ʁɔ̃
boulangeront	bu.lɑ̃ʒ.ʁɔ̃
boulanges	bu.lɑ̃ʒ
boulangez	bu.lɑ̃.ʒe
boulangiez	bu.lɑ̃.ʒje
boulangions	bu.lɑ̃.ʒjɔ̃
bouldozeur	bul.do.zœʁ
bouldozeurs	byl.do.zœʁ
boule	bul
bouleau	bu.lo
bouleaux	bu.lo
bouledogue	bul.dɔɡ
boulet	bu.lɛ
boulette	bu.lɛt
bouleute	bu.løt
bouleutes	bu.løt
boulevard	bul.vaʁ
bouleversement	bul.vɛʁ.sə.mɑ̃
bouleverser	bul.vɛʁ.se
Boulibané	bu.li.ba.ne
boulier	bu.lje
boulin	bu.lɛ̃
bouline	bu.lin
boulingrin	bu.lɛ̃.ɡʁɛ̃
boulocher	bu.lɔ.ʃe
boulon	bu.lɔ̃
Boulonnais	bu.lɔ.nɛ
Boulonnaise	bu.lɔ.nɛz
boulonner	bu.lɔ.ne
boulonnerie	bu.lɔn.ʁi
boulot	bu.lo
boulu	bu.ly
boum	bum
Boundou	bun.du
bouque	buk
bouquet	bu.kɛ
bouqueté	buk.te
bouquetin	buk.tɛ̃
bouquin	bu.kɛ̃
bouquinerie	bu.kin.ʁi
bourbakisme	buʁ.ba.kism
bourbe	buʁb
bourbeux	buʁ.bø
